relevant,restraining,CATEGORICAL_SENTIMENT_DISCLOSURE,k_relevant,CATEGORICAL_SENTIMENT_JOBS,house,sex,CATEGORY_FOREIGNPOLICY,days_since_strike,last_name,CATEGORICAL_SENTIMENT_REFERENCE,CATEGORICAL_SENTIMENT_FOREIGNUSE,seniority,CATEGORY_PTSD,dim_2,id,dim_1,first_name,CATEGORY_DISCLOSURE,k_sentiment,icpsr,title,CATEGORICAL_SENTIMENT_FOREIGNPOLICY,general_sentiment,CATEGORICAL_SENTIMENT_PTSD,state,106_seniority,CATEGORICAL_SENTIMENT_INTERNATIONAL-LEGALITY,statement,CATEGORICAL_SENTIMENT_FINANCE,party,CATEGORY_REFERENCE,filibuster,CATEGORY_INTERNATIONAL-LEGALITY,CATEGORICAL_SENTIMENT_DOMESTIC-LEGALITY,CATEGORY_HUMANITARIAN,congress,days_until_term_ends,loyalty,CATEGORY_JOBS,CATEGORY_DOMESTIC-LEGALITY,date,state_code,dronebase,categories,CATEGORY_FOREIGNUSE,CATEGORY_TECHNOLOGY,CATEGORY_FINANCE,periphery,CATEGORICAL_SENTIMENT_TECHNOLOGY,CATEGORICAL_SENTIMENT_HUMANITARIAN,k_restraining,strike_recently,votes,unsigned_periphery
1,1,,0,,1,0,0,2,WOOLSEY,,,10,0,-0.529,898e5821e250e8ed59a35a99408bd70a,-0.556,Lynn,0,,29309,HOW MANY MORE GROUNDHOG DAYS IN AFGHANISTAN?,,-1,,CALIFOR,7,,"That is what's at the heart of my SMART Security proposal. Instead of military force, instead of unmanned, amoral drones that don't know the difference between killing an insurgent and killing a child, how about we send American compassion to Afghanistan? How about we send our very best experts in education, health care, energy, agriculture, legal reform, government transparency, and whatever else we have to offer that they may want to learn from?",,1,0,0,0,,1,112,336,1,0,0,2/2/12,71,2,{u'HUMANITARIAN': -1},0,0,0,1.5800141937827386,,-1,,1,1385,1.5800141937827386
1,0,,,,1,1,0,,CHAMBLISS,,-1,4,0,0.205,a7fc5a4780fddfc2158c8fdc876ce66c,0.423,Saxby,0,,29512,AUTHORIZATION FOR USE OF MILITARY FORCE AGAINST IRAQ RESOLUTION OF 2002,,,,GEORGIA,2,,"However, I am most troubled by the Iraqi regime's persistent efforts to acquire biological, chemical, and nuclear weapons, as well as long-range missiles. In a report released by the CIA last week, the intelligence community confirmed that since U.N. inspections ended in 1998, Iraq has continued its determined efforts to maintain a chemical weapons capability, invested heavily in developing biological weapons, rebuilt missile facilities, and is working to build unmanned aerial vehicles as a lethal means to deliver biological and chemical agents. Moreover, it is clear that Saddam Hussein is intent on acquiring nuclear weapons. Experts believe that if the Iraq regime can get its hands on highly enriched uranium, it is very likely that Iraq could build a nuclear weapon in less than a year. This is a threat we cannot allow to mature.",,0,0,0,0,,0,107,86,1,0,0,10/9/02,44,2,{u'FOREIGNUSE': -1},1,0,0,-0.10450556190566619,,,,1,665,0.10450556190566619
1,0,,0,,,1,0,30,Kanjorski,,,,0,,b8954a5bf964426c0537cad571d3d7d6,,Paul,0,,,IRAQ WAR RESOLUTION,,,,PENNSYLVANIA,,,"These officials pointed to an imminent threat posed by Saddam Hussein and his potential use of unmanned aerial vehicles to deliver weapons of mass destruction to our shores. Of course, we now know that these weapons, as well as the Bush administration's claims regarding Saddam's ties to al Qaeda, were fictional. The consequences of our action, however, are quite real.",,1,0,0,0,,0,110,688,0,0,0,2/15/07,,1,{},0,0,0,,,,,0,,
1,0,,0,,1,1,0,500,HUNTER,-1,,12,0,0.02,628e03b75d9e8ec2e6cc4a3fccfa3b0b,0.47,Duncan,0,,14835,"RELATING TO THE LIBERATION OF THE IRAQI PEOPLE AND THE VALIANT SERVICE 
  OF THE UNITED STATES ARMED FORCES AND COALITION FORCES",,,,CALIFOR,3,,"It is not a question of truth or falsity or even of credibility. It is a question of judgment, a judgment that we collectively exercised as a body when we undertook our responsibility under the Constitution to authorize the use of force in Iraq. There were some things that were very important to me when I made that decision, which are reinforced here today. We knew that Saddam Hussein had used weapons of mass destruction against his own people and against his neighbors. We knew that he had tested unarmed aerial vehicles with sprayers. We knew that he had another unarmed aerial vehicle program with smaller drones that they were building and testing at long ranges. And we knew that that unarmed aerial vehicle program sought to purchase route mapping software over the United States of America.",,0,1,0,0,,0,108,292,1,0,0,3/17/04,71,2,{u'REFERENCE': -1},0,0,0,0.18849487894503225,,,,0,780,0.18849487894503225
0,0,,1,,1,1,0,1,BURGESS,,,5,0,-0.153,45eeebf6c438122651b0afee443d242b,0.565,Michael,0,1,20355,"TRANSPORTATION, HOUSING AND URBAN DEVELOPMENT, AND RELATED AGENCIES 
  APPROPRIATIONS ACT, 2013",,,,TEXAS,5,,"No one disputes in war zones and in battle space the use of an unmanned aerial vehicle. An armed unmanned aerial vehicle is incredibly useful. No one argues the utility of these unmanned aircraft in that situation. All I would say is that before we allow that to be occurring in our backyards, on our highways and byways, we need to consider the effects of that. Are we, in fact, ensuring the constitutional rights of the people who not just are being surveilled, but who may be being controlled by the armaments that would be present in these weaponized vehicles?",,0,0,0,0,,0,112,190,0,0,0,6/27/12,49,2,{},0,0,0,0.78072981257942276,,,0,1,1412,0.78072981257942276
0,0,,1,,0,1,0,26,CRUZ,,,1,0,-0.196,bcd08d3cfa84f255e139aa16ba9ec293,0.858,Ted,0,-1,41304,BRENNAN NOMINATION,,,,TEXAS,1,,"I would begin by saying that Senator after Senator on the Judiciary Committee invoked the leadership of the Senator from Kentucky on the issue of drones and asked Attorney General Holder about the standards for drone strikes in the United States. Indeed, although the Senator does not serve on the Judiciary Committee, it was as if he were serving in absentia, because the Attorney General was forced over and over again to respond.",,0,0,0,0,,0,113,2129,0,0,0,3/6/13,49,2,{},0,0,0,2.6073070289465434,,,1,0,510,2.6073070289465434
0,0,,1,,0,1,0,26,PAUL,,,2,0,-0.5,7f5f75a532340a0d2bd45be20e66d65c,0.866,Rand,0,-1,41104,UNANIMOUS CONSENT REQUEST--EXECUTIVE CALENDAR,,,,KENTUCK,2,,"I will give you an idea where there is a marketplace for drones. Last year, I introduced a bill to require a warrant before you could use a domestic drone to spy on citizens. Before I introduced it or anybody knew outside my office, we already had calls in lobbying coming from drone manufacturers. So this is a big business.",,0,0,1,0,,0,113,1399,0,0,0,3/6/13,51,1,{},0,0,0,2.6571794444104921,,,1,0,537,2.6571794444104921
1,0,,0,,0,0,0,7,SHAHEEN,0,,3,0,-0.457,2de014e1c14f9812ce40f641dbfb9ce6,-0.283,Jeanne,0,,40906,REMEMBERING U.S. ARMY SPECIALIST DANIEL ECKSTEIN,,0,,NEW HAM,3,,"Mr. President, I rise with a heavy heart to memorialize the promising life and service of U.S. Army SPC Daniel Eckstein, who died on December 10 at the young age of 22. Specialist Eckstein was a member of the 3rd Special Forces Group, serving as an unmanned aerial vehicle mechanic at Fort Bragg in North Carolina.",,1,1,0,0,,0,113,380,1,0,0,12/19/13,4,1,{u'REFERENCE': 0},0,0,0,-0.3822380441978806,,,,1,547,0.3822380441978806
1,1,,0,,,,0,157,,,,,0,,73c27d4f51bf6b7c0027ae84aa1f2fe2,,,0,,,UPDATING THE WAR WITH IRAQ,,-1,,,,,"Now, granted, Mr. Speaker, the emergency supplemental that President Bush asked for that has passed this institution will go a long way to meet those immediate shortfalls that have to be taken care of; but, Mr. Speaker, we are beginning, when we return from this two week period, to mark up our defense authorization bill for fiscal year 2004. And, Mr. Speaker, we have serious problems. We are going to have an extremely difficult time in meeting the kinds of resources challenges that will allow us to motivate an increase in our ship building program, to continue to purchase those unmanned aerial vehicles, to move forward in our tactical fighter programs, the FA-18, the joint strike fighter and the F-22, as well as continue to pursue missile defenses like the PAC-3 that was so successful in this conflict, or THAD or our international missile defense capabilities.",-1,,0,0,0,,0,108,,0,0,0,4/9/03,,,{u'FINANCE': -1},0,0,1,,,,,0,,
1,0,-1,0,,0,1,0,13,BYRD,,,27,0,0.729,181eb34ee662f07cc9449a7cf42fe731,-0.309,Robert,1,,1366,IRAQ,,0,,WEST VI,4,,"Remember the talk of weapons of mass destruction? Remember the talk of mushroom clouds? Remember? Remember the talk of unmanned drones? The so-called proof for war was massaged before it was sent to Congress, to scare Members, and leaked to reporters to scare people.",,1,0,0,0,,0,109,411,0,0,0,11/18/05,56,1,{u'DISCLOSURE': -1},0,0,0,-0.19535687867591672,,,,0,506,0.19535687867591672
1,0,,0,,,,0,5,,,,,0,,59183585e6ada5226df3960e3c632dd3,,,0,,,STOCK OPTION LOOPHOLE,,0,,,,,"What could our Nation do with the $3 billion it will lose when Facebook exploits the stock option loophole? We could reduce the Federal deficit or we could pay for programs that protect our seniors, put cops on the beat or teachers in classrooms. The $3 billion Facebook will get in tax deductions would more than triple the budget of the Small Business Administration, which seeks to help American entrepreneurs create jobs and grow the economy. Three billion dollars would pay for the Pentagon's budget for housing our military families for nearly 2 full years. It would pay the budget of the National Institute of Science and Technology for 4 full years. It would more than triple what we plan to spend helping homeless veterans next year. It would pay 6 times over for the 24 Reaper unmanned aerial vehicles the Air Force plans to buy next year.",0,,0,0,0,,0,112,,0,0,0,2/29/12,,,{u'FINANCE': 0},0,0,1,,,,,1,,
1,0,,0,,0,0,0,8,KLOBUCHAR,,-1,5,0,-0.182,bfc629a63f2ccaf0dd48eb99656b8b70,-0.237,Amy,0,,40700,U.S. POLICY TOWARD IRAN,,,,MINNESO,5,,Iran flying military drones over our aircraft carriers means that we must respond.,,1,0,0,0,,0,114,1057,1,0,0,2/11/16,33,1,{u'FOREIGNUSE': -1},1,0,0,-0.71287395242904694,,,,0,414,0.71287395242904694
1,0,,0,,0,1,0,,LIEBERMAN,,-1,7,0,-0.312,0ccd2bd9297168ae6e2a8346d36c77b9,-0.205,Joseph,0,,15704,IRAQ,,,,CONNECT,2,,"Saddam hates America and Americans and is working furiously to accumulate deadly weapons of mass destruction and the missiles, planes, and unmanned aerial vehicles to use in attacking distant targets.",,1,0,0,0,,0,107,1573,0,0,0,9/13/02,1,0,{u'FOREIGNUSE': -1},1,0,0,-0.94288154076377151,,,,1,448,0.94288154076377151
0,0,,1,,0,1,0,26,TOOMEY,,,5,0,-0.228,cb12de50f2ab66060d3d3d2aede21729,0.623,Patrick,0,-1,29935,UNANIMOUS CONSENT REQUEST--EXECUTIVE CALENDAR,,,,PENNSYL,5,,"For that reason, I, once again, request you answer the following question: Do you believe that the President has the power to authorize lethal force such as a drone strike against a U.S. citizen on U.S. soil and without a trial? I believe the only acceptable answer to this is no. Until you directly and clearly answer, I plan to use every procedural option at my disposal to delay your confirmation and bring added scrutiny to this issue and the administration's policies on the use of lethal force. The American people are rightly concerned and they deserve a frank and open discussion on these policies. Sincerely, Rand Paul, M.D., United States Senator.",,0,0,0,0,,0,113,1399,0,0,0,3/6/13,14,1,{},0,0,0,1.1423048246930509,,,1,0,534,1.1423048246930509
1,0,,0,,0,1,1,5,REID,,,14,0,0.258,610a8642e29f9bec95f84d4848d6a2e5,-0.276,Harry,0,,15054,DEPARTMENT OF DEFENSE AUTHORIZATION ACT FOR FISCAL YEAR 2010--Continued,1,1,,NEVADA,6,,"The online Record has been corrected to read: I have seen first hand some of the military and intelligence officers who are hunting Osama bin Laden and other terrorists. CIA and Air Force personnel are working around the clock, 24 hours a day, supporting the missions of Predator and Reaper unmanned aerial vehicles. Their work is a clear example of military and intelligence personnel making a significant difference in protecting the safety of American citizens on a daily basis.",,1,0,0,0,,0,111,530,1,0,0,7/22/09,65,2,{u'FOREIGNPOLICY': 1},0,0,0,-0.43255220414610124,,,,1,616,0.43255220414610124
1,0,,0,,1,1,0,8,POE,,-1,6,0,0.058,ac9ba15e2abf7a94d1cea26508d96585,0.592,Ted,0,,20528,IRAN IS THE WORLD THREAT TO PEACE,,,,TEXAS,6,,"While the Supreme Leader's henchmen meet with our diplomats in Geneva, the Iranians are building up their war technology. Iranian news sources indicate that since 2014, Iran has been developing combat suicide drones. This technology uses drones as suicide weapons to destroy jet aircraft, helicopters, and even warships. The drone development includes drones that elude radar, have tracking devices, and fly for hours with a long range.",,0,0,0,0,,0,114,615,0,0,0,4/29/15,49,2,{u'FOREIGNUSE': -1},1,0,0,0.94904921477024962,,,,0,956,0.94904921477024962
1,0,,,,0,1,0,,BOND,,-1,8,0,-0.169,f5d07bf0b5ab4acc61b6c2dc3c01ae74,0.31,Christopher,0,,15501,THE IRAQ RESOLUTION,,,,MISSOUR,2,,"President Bush stated last night that Iraqi dictator Saddam Hussein is a ``murderous tyrant'' who could attack the United States ``on any given day'' using unmanned aerial vehicles loaded with chemical or biological weapons. Iraq is unique. By its past and present actions, by its technological capabilities, by the merciless nature of its regime, Iraq is unique. Iraq is a true present danger to the United States. As a former chief weapons inspector of the U.N. has said:",,0,0,0,0,,0,107,817,1,0,0,10/9/02,34,0,{u'FOREIGNUSE': -1},1,0,0,-0.80895343033394129,,,,1,451,0.80895343033394129
0,0,,1,,0,1,0,26,TOOMEY,,,5,0,-0.228,e670dabb96775015f1eb32eed8376ccb,0.623,Patrick,0,-1,29935,UNANIMOUS CONSENT REQUEST--EXECUTIVE CALENDAR,,,,PENNSYL,5,,"The question that I and many others have asked is not whether the administration has or intends to carry out drone strikes inside the United States, but whether it believes it has the authority to do so. This is an important distinction that should not be ignored.",,0,0,0,0,,0,113,1399,0,0,0,3/6/13,14,1,{},0,0,0,1.1423048246930509,,,1,0,534,1.1423048246930509
0,0,,1,,0,1,0,26,PAUL,,,2,0,-0.5,cc7ec5f2108555a8e853375e5f00dc0b,0.866,Rand,0,-1,41104,UNANIMOUS CONSENT REQUEST--EXECUTIVE CALENDAR,,,,KENTUCK,2,,"We talk a lot about the government spying on us, but I think there is great potential for your competitors, your enemies, and other people to spy on you with drones, particularly as they become cheaper. Those issues will be complicated. I think one way to sort of rectify or give an answer to those is to say your property from where it starts on the ground up is yours. People can fly over it, but I do not think they should be able to snoop and look down in it--I think probably private or public looking down on your property. That will be something, though, that the courts will continue to have to work out.",,0,0,1,0,,0,113,1399,0,0,0,3/6/13,51,1,{},0,0,0,2.6571794444104921,,,1,0,537,2.6571794444104921
0,0,,1,,0,1,0,26,WYDEN,,,17,0,-0.441,63da72819707feb8597bfbde31de746b,-0.313,Ron,0,-1,14871,BRENNAN NOMINATION,,,,OREGON,8,,"That brings us to the second response from Attorney General Holder. This letter repeated the statement that the U.S. Government has not carried out any drone strikes inside the United States and that the Obama administration has no intention of doing so. It goes on to say that the Obama administration ``rejects the use of military force where well-established law enforcement authorities in this country provide the best means for incapacitating a terrorist threat.'' I would certainly agree with this position. It is clear to me that prosecutions in Federal court provide tough effective means for dealing with terrorist suspects, which is why there are a great many terrorists who are now sitting in American prisons today locked behind bars and exactly where they belong.",,1,0,0,0,,0,113,1399,1,0,0,3/6/13,72,1,{},0,0,0,-0.16660593013407612,,,1,0,552,0.16660593013407612
0,0,,1,,0,0,0,27,FEINSTEIN,,,11,0,-0.188,38fa7a802b8673e9d7b136f7915ffd33,-0.263,Dianne,0,1,49300,EXECUTIVE SESSION,,,,CALIFOR,8,,"A drone strike against someone eating in a cafe or walking down the road will never happen in the United States of America. This is not permitted in the United States of America. The Attorney General, in his letter to Senator Paul, has said just that. It will not happen.",,1,0,0,0,,0,113,2128,1,0,0,3/7/13,71,2,{},0,0,0,-0.52599278690708318,,,0,0,523,0.52599278690708318
0,0,,1,,1,1,0,5,BURGESS,,,6,0,-0.153,91f151b7d662f8f73090a65acfef2e0b,0.565,Michael,0,1,20355,"TRANSPORTATION, HOUSING AND URBAN DEVELOPMENT, AND RELATED AGENCIES 
  APPROPRIATIONS ACT, 2015",,,,TEXAS,6,,This amendment does not affect the use of armed drones in a war zone. Armed drones have been used with precision and success to seek out the enemy hiding in places where ground troops would have difficulty going.,,0,0,0,0,,0,113,208,0,0,0,6/9/14,49,2,{},0,0,0,0.78072981257942276,,,0,1,1003,0.78072981257942276
0,0,,1,,1,1,0,5,BURGESS,,,6,0,-0.153,2f825c69fd00e504becff6ac73421f33,0.565,Michael,0,1,20355,"TRANSPORTATION, HOUSING AND URBAN DEVELOPMENT, AND RELATED AGENCIES 
  APPROPRIATIONS ACT, 2015",,,,TEXAS,6,,"Mr. Chairman, this amendment is similar to one that I brought to the floor of the House 2 years ago. During that 2 years, there has been a lot of discussion about the use of unmanned aircraft, commonly referred to as drones, in the U.S. national airspace.",,0,0,0,0,,0,113,208,0,0,0,6/9/14,49,2,{},0,0,0,0.78072981257942276,,,0,1,1003,0.78072981257942276
1,0,,,,1,1,0,,SHADEGG,,-1,4,0,0.008,c02d738459153c71d51d3c1e0fb152bb,0.749,John,0,,29501,"FURTHER CONSIDERATION OF H. RES. 114, AUTHORIZATION FOR USE OF MILITARY 
  FORCE AGAINST IRAQ RESOLUTION OF 2002",,,,ARIZONA,2,,"It has been pointed out that, given his lack of trust, an unmanned aerial vehicle, an unmanned airplane, is the perfect weapon for this leader, this insane leader, to use, because he does not have to trust a pilot who might not follow orders. He has the operator of a remote-controlled vehicle standing next to him. If, in fact, the pilot were to choose to not drop his load, there would be little he could do in a manned aircraft to that pilot. But in an unmanned aerial vehicle, equipped with a chemical or biological weapon, he remains in control; and it could easily be done.",,0,0,0,0,,0,107,86,1,0,0,10/9/02,61,2,{u'FOREIGNUSE': -1},1,0,0,1.9277953682502429,,,,1,675,1.9277953682502429
